# GL1L2  propL1h= 0.00000 propL1J= 1.00000  lambdaPhi= 0.000400000  lambdaPhij= 0.00200000  ungauged  ModAdamMax  learningRate= 0.00600000  betaV= 0.999000  betaM= 0.900000  eps= 1.00000e-06  batchSize=7007  miniBatchSize= 103  stepsPerEpoch= 68.0000
# learningRate.coolingMethod= (1+at)^b  stepsPerEpoch= 1.000000  warmupEpochs= 100.000000  maxLR= 0.00600000  maxLREpochs= 1736.00  constPerEpoch= 0.100000  power= -0.500000
# initial_h: to reproduce observed amino acid frequencies at each site.
# sigma_initial_J for Gaussian: 0.001
# MCMC Kernel: GibbsWithMHStep
# nIndependentMC = 7007  miniBatchSize = 103  for MCMC 
# initial configuration: observed sequence data
# nSamples for each MC run = 1
# nUnits=48  nInitialIterationsPerUnit=0  everyNIterationsPerUnit=10
# initialT = 1.00000  finalT = 1.00000  annealingRate = 0.990000; annealingRate may be adjusted.
# maxExtendedIterations = 1
# minLearningStepsForBestKL = 1744  minLearningSteps = 1836  maxNoLearnings = 91
#
# Frequencies, fia and fijab, are calculated from the effective number of sequences, effectiveNConfigs= 6341.77 .
#
# step	nNonEquil  nExtendedIterations of MC	<KLpi>	<KLpij> over ensemble and 97 minibatch ensembles with pseudocounts= 10.0000
#0	0 0	0.0748038 0.715107	0.00000 0.0641222
2283	0 1	0.0738601 0.654000	0.00170842 0.0317574
2284	0 1	0.0737630 0.649600	0.00168351 0.0316930
2285	0 1	0.0716210 0.648712	0.00170236 0.0317531
2286	0 1	0.0730747 0.654081	0.00169574 0.0317138
2287	0 1	0.0800602 0.666370	0.00167468 0.0316603
2288	0 1	0.0766738 0.655560	0.00168535 0.0316505
2289	0 1	0.0739012 0.657187	0.00167316 0.0316062
2290	0 1	0.0816293 0.663205	0.00165671 0.0315437
2291	0 1	0.0758996 0.657164	0.00164778 0.0315529
2292	0 1	0.0840099 0.680725	0.00165117 0.0315614
2293	0 1	0.0774536 0.660670	0.00165192 0.0314895
2294	0 1	0.0751454 0.657483	0.00164791 0.0314901
2295	0 1	0.0726833 0.652571	0.00164811 0.0314617
2296	0 1	0.0774858 0.663606	0.00164079 0.0314571
2297	0 1	0.0783991 0.668134	0.00162771 0.0314103
2298	0 1	0.0709245 0.649126	0.00161307 0.0313962
2299	0 1	0.0774363 0.660065	0.00161659 0.0313969
2300	0 1	0.0849314 0.673657	0.00163414 0.0314033
2301	0 1	0.0769163 0.665050	0.00162626 0.0314017
2302	0 1	0.0828188 0.673527	0.00161848 0.0313892
2303	0 1	0.0791832 0.666638	0.00159814 0.0313308
2304	0 1	0.0847964 0.679069	0.00159853 0.0313169
2305	0 1	0.0855662 0.670949	0.00162573 0.0313413
2306	0 1	0.0791583 0.663698	0.00163664 0.0313716
2307	0 1	0.0849187 0.680445	0.00164219 0.0314061
2308	0 1	0.0835913 0.679065	0.00164477 0.0314168
2309	0 1	0.0808797 0.669998	0.00161750 0.0313660
2310	0 1	0.0802784 0.676681	0.00162769 0.0313620
2311	0 1	0.0802064 0.670835	0.00163857 0.0313774
2312	0 1	0.0779279 0.668407	0.00163017 0.0313169
2313	0 1	0.0767083 0.665247	0.00161347 0.0312779
2314	0 1	0.0749769 0.657026	0.00161316 0.0312512
2315	0 1	0.0794619 0.669305	0.00160503 0.0312585
2316	0 1	0.0751843 0.650920	0.00161666 0.0312265
2317	0 1	0.0786699 0.659306	0.00161727 0.0312276
2318	0 1	0.0797736 0.667231	0.00162379 0.0312417
2319	0 1	0.0753658 0.652791	0.00162491 0.0312603
2320	0 1	0.0819266 0.657981	0.00163341 0.0312649
2321	0 1	0.0713992 0.648912	0.00163206 0.0312037
2322	0 1	0.0806064 0.665015	0.00164248 0.0312412
2323	0 1	0.0770508 0.654611	0.00162745 0.0312182
2324	0 1	0.0734017 0.648596	0.00162940 0.0311836
2325	0 1	0.0798123 0.665219	0.00163129 0.0311762
2326	0 1	0.0784055 0.664163	0.00161062 0.0311579
2327	0 1	0.0800776 0.664769	0.00159953 0.0311729
2328	0 1	0.0754139 0.655843	0.00161255 0.0311676
2329	0 1	0.0745743 0.645450	0.00159419 0.0310944
2330	0 1	0.0739940 0.651244	0.00160122 0.0311282
2331	0 1	0.0786867 0.665016	0.00159778 0.0310896
2332	0 1	0.0789918 0.662787	0.00160244 0.0310838
2333	0 1	0.0777747 0.671745	0.00160534 0.0310730
2334	0 1	0.0758803 0.655349	0.00162022 0.0311059
2335	0 1	0.0799730 0.666884	0.00161526 0.0310782
2336	0 1	0.0752142 0.656799	0.00161696 0.0310625
2337	0 1	0.0762370 0.658088	0.00160586 0.0310543
2338	0 1	0.0773008 0.656931	0.00162906 0.0310768
2339	0 1	0.0781461 0.660622	0.00163364 0.0310996
2340	0 1	0.0804143 0.670417	0.00166994 0.0311196
2341	0 1	0.0767087 0.658639	0.00169451 0.0311849
2342	0 1	0.0738542 0.653332	0.00169448 0.0311350
2343	0 1	0.0819614 0.670531	0.00170350 0.0311208
2344	0 1	0.0800439 0.666200	0.00170032 0.0311259
2345	0 1	0.0767499 0.653974	0.00170809 0.0311111
2346	0 1	0.0747485 0.654967	0.00171487 0.0310987
2347	0 1	0.0792609 0.668312	0.00170335 0.0310700
2348	0 1	0.0804979 0.662473	0.00169993 0.0310751
2349	0 1	0.0851036 0.674376	0.00168955 0.0309973
2350	0 1	0.0744842 0.650576	0.00170366 0.0310112
2351	0 1	0.0734170 0.666839	0.00170051 0.0310301
2352	0 1	0.0740258 0.655650	0.00169577 0.0310049
2353	0 1	0.0844934 0.682576	0.00172181 0.0310055
2354	0 1	0.0775732 0.665517	0.00171268 0.0309721
2355	0 1	0.0752092 0.653959	0.00170689 0.0309919
2356	0 1	0.0773633 0.667075	0.00171814 0.0310063
2357	0 1	0.0794210 0.660580	0.00172014 0.0309930
2358	0 1	0.0825810 0.678873	0.00171848 0.0309856
2359	0 1	0.0734173 0.651940	0.00169685 0.0309446
2360	0 1	0.0811044 0.673372	0.00167644 0.0309258
2361	0 1	0.0791947 0.659842	0.00167605 0.0309264
2362	0 1	0.0762195 0.662627	0.00167788 0.0308887
2363	0 1	0.0724466 0.647882	0.00165257 0.0308096
2364	0 1	0.0736197 0.648012	0.00164132 0.0308125
2365	0 1	0.0769632 0.652925	0.00165312 0.0308434
2366	0 1	0.0790488 0.662159	0.00166858 0.0308177
2367	0 1	0.0826495 0.669545	0.00167219 0.0307844
2368	0 1	0.0837483 0.676181	0.00168711 0.0307811
2369	0 1	0.0796497 0.663281	0.00170061 0.0307953
2370	0 1	0.0851080 0.676063	0.00170177 0.0307555
2371	0 1	0.0743745 0.663472	0.00169880 0.0307514
2372	0 1	0.0709437 0.640036	0.00169049 0.0307355
2373	0 1	0.0779840 0.664206	0.00169154 0.0307383
2374	0 1	0.0771393 0.659084	0.00170443 0.0307636
2375	0 1	0.0818722 0.675363	0.00171031 0.0307363
2376	0 1	0.0765691 0.662416	0.00170665 0.0307285
2377	0 1	0.0769371 0.670253	0.00168576 0.0306885
2378	0 1	0.0772272 0.660942	0.00167249 0.0306744
2379	0 1	0.0772554 0.660059	0.00167339 0.0306330
2380	0 1	0.0803247 0.673914	0.00167408 0.0306141
2381	0 1	0.0817203 0.668775	0.00167112 0.0305729
2382	0 1	0.0756187 0.667594	0.00167374 0.0305633
2383	0 1	0.0762960 0.662284	0.00167739 0.0305369
2384	0 1	0.0767462 0.662503	0.00168308 0.0305052
2385	0 1	0.0751840 0.649366	0.00168768 0.0305224
2386	0 1	0.0789618 0.665842	0.00168328 0.0305207
2387	0 1	0.0756363 0.655310	0.00168230 0.0305090
2388	0 1	0.0764585 0.657572	0.00167838 0.0304783
2389	0 1	0.0722188 0.645460	0.00166095 0.0304407
2390	0 1	0.0737905 0.653762	0.00164628 0.0304255
2391	0 1	0.0860451 0.682330	0.00165726 0.0304401
2392	0 1	0.0822093 0.681034	0.00166807 0.0303948
2393	0 1	0.0809602 0.664525	0.00166539 0.0304375
2394	0 1	0.0824950 0.671160	0.00168916 0.0304767
2395	0 1	0.0762617 0.660325	0.00169281 0.0304970
2396	0 1	0.0824933 0.669508	0.00171588 0.0305274
2397	0 1	0.0779818 0.659512	0.00169941 0.0304929
2398	0 1	0.0717070 0.643128	0.00168527 0.0304786
2399	0 1	0.0700531 0.641473	0.00167080 0.0304385
2400	0 1	0.0750837 0.661119	0.00170157 0.0304994
2401	0 1	0.0755783 0.658302	0.00170048 0.0304906
2402	0 1	0.0835049 0.674745	0.00169633 0.0305033
2403	0 1	0.0805093 0.666730	0.00169403 0.0305147
2404	0 1	0.0763782 0.660876	0.00169765 0.0305270
2405	0 1	0.0754828 0.657570	0.00170335 0.0305124
2406	0 1	0.0749310 0.648207	0.00171601 0.0305300
2407	0 1	0.0824847 0.683774	0.00171000 0.0304903
2408	0 1	0.0769516 0.655955	0.00171095 0.0304918
2409	0 1	0.0710533 0.640366	0.00170951 0.0304896
2410	0 1	0.0818955 0.678674	0.00170284 0.0304859
2411	0 1	0.0780192 0.659572	0.00169547 0.0304965
2412	0 1	0.0805563 0.670813	0.00169995 0.0305098
2413	0 1	0.0780284 0.654755	0.00170175 0.0305292
2414	0 1	0.0842754 0.670067	0.00167872 0.0304291
2415	0 1	0.0826597 0.671140	0.00166831 0.0303908
2416	0 1	0.0769142 0.657737	0.00166788 0.0304037
2417	0 1	0.0814519 0.670689	0.00164564 0.0303646
2418	0 1	0.0819226 0.669349	0.00166328 0.0303933
2419	0 1	0.0739436 0.654256	0.00165531 0.0303712
2420	0 1	0.0724798 0.658701	0.00165610 0.0303554
2421	0 1	0.0823550 0.674615	0.00166555 0.0303736
2422	0 1	0.0772135 0.655899	0.00165360 0.0303568
2423	0 1	0.0827581 0.668595	0.00165637 0.0303649
2424	0 1	0.0792808 0.672016	0.00165355 0.0303597
2425	0 1	0.0825246 0.680079	0.00166411 0.0303514
2426	0 1	0.0800663 0.671080	0.00166305 0.0303283
2427	0 1	0.0761795 0.656481	0.00167242 0.0303483
2428	0 1	0.0801948 0.663894	0.00167255 0.0303546
2429	0 1	0.0848540 0.685564	0.00166807 0.0303066
2430	0 1	0.0807441 0.668933	0.00165461 0.0302942
2431	0 1	0.0736973 0.656653	0.00164910 0.0302818
2432	0 1	0.0734334 0.653914	0.00164296 0.0302521
2433	0 1	0.0750144 0.649086	0.00163226 0.0302575
2434	0 1	0.0795750 0.653824	0.00164191 0.0302323
2435	0 1	0.0852559 0.681294	0.00162502 0.0302283
2436	0 1	0.0823347 0.668688	0.00163623 0.0302266
2437	0 1	0.0788742 0.660850	0.00163266 0.0302223
2438	0 1	0.0788301 0.667568	0.00163296 0.0302035
2439	0 1	0.0751921 0.650110	0.00165363 0.0302610
2440	0 1	0.0766966 0.661811	0.00163203 0.0302321
2441	0 1	0.0755911 0.658190	0.00164150 0.0302134
2442	0 1	0.0791127 0.668680	0.00165375 0.0302429
2443	0 1	0.0785440 0.657788	0.00165966 0.0302287
2444	0 1	0.0733075 0.647306	0.00168989 0.0302876
2445	0 1	0.0752573 0.648909	0.00170542 0.0302674
2446	0 1	0.0745151 0.657637	0.00169419 0.0302370
2447	0 1	0.0731313 0.641835	0.00168231 0.0301875
2448	0 1	0.0793091 0.666186	0.00168927 0.0301847
2449	0 1	0.0785393 0.663153	0.00168987 0.0301746
2450	0 1	0.0746208 0.659008	0.00168512 0.0301730
2451	0 1	0.0759255 0.655405	0.00169509 0.0302030
2452	0 1	0.0745185 0.651999	0.00170531 0.0301686
2453	0 1	0.0723484 0.647858	0.00172352 0.0301771
2454	0 1	0.0807015 0.672588	0.00172620 0.0301896
2455	0 1	0.0789154 0.664564	0.00174844 0.0302061
2456	0 1	0.0782861 0.661727	0.00177188 0.0301999
2457	0 1	0.0728305 0.648316	0.00177846 0.0302284
2458	0 1	0.0760034 0.659581	0.00177530 0.0302578
2459	0 1	0.0850593 0.661317	0.00178112 0.0302267
2460	0 1	0.0773643 0.655203	0.00179507 0.0302258
2461	0 1	0.0794116 0.665770	0.00179020 0.0302405
2462	0 1	0.0796736 0.661882	0.00178511 0.0302433
2463	0 1	0.0741818 0.659213	0.00176448 0.0302028
2464	0 1	0.0752869 0.652368	0.00175083 0.0301371
2465	0 1	0.0772836 0.655041	0.00175639 0.0301719
2466	0 1	0.0821159 0.671664	0.00174403 0.0301124
2467	0 1	0.0785382 0.669588	0.00169181 0.0300290
2468	0 1	0.0755631 0.657987	0.00169802 0.0300492
2469	0 1	0.0750445 0.656193	0.00169975 0.0300360
2470	0 1	0.0795118 0.666584	0.00171394 0.0300561
2471	0 1	0.0731745 0.640496	0.00171383 0.0300385
2472	0 1	0.0756173 0.659938	0.00171828 0.0300187
2473	0 1	0.0808787 0.671787	0.00175450 0.0301201
2474	0 1	0.0741880 0.644985	0.00174752 0.0300946
2475	0 1	0.0787510 0.664783	0.00174575 0.0300868
2476	0 1	0.0741149 0.656235	0.00172327 0.0300374
2477	0 1	0.0807934 0.665510	0.00171264 0.0300114
2478	0 1	0.0742843 0.646386	0.00172844 0.0301024
2479	0 1	0.0739832 0.649620	0.00172928 0.0300978
2480	0 1	0.0733542 0.646354	0.00170953 0.0300896
2481	0 1	0.0739895 0.664308	0.00169918 0.0301102
2482	0 1	0.0777232 0.668821	0.00168306 0.0300513
2483	0 1	0.0759535 0.657743	0.00169264 0.0300802
2484	0 1	0.0800241 0.669252	0.00168508 0.0300494
2485	0 1	0.0804712 0.666957	0.00166794 0.0300074
2486	0 1	0.0747095 0.658792	0.00166827 0.0300117
2487	0 1	0.0775434 0.667502	0.00164421 0.0299472
2488	0 1	0.0764634 0.652700	0.00164277 0.0299548
2489	0 1	0.0785642 0.663900	0.00162815 0.0299354
2490	0 1	0.0737777 0.646120	0.00162851 0.0299321
2491	0 1	0.0709743 0.645218	0.00162357 0.0299040
2492	0 1	0.0808030 0.661846	0.00164036 0.0298921
2493	0 1	0.0791821 0.671213	0.00163520 0.0298512
2494	0 1	0.0846367 0.683014	0.00162866 0.0298474
2495	0 1	0.0788036 0.664235	0.00161352 0.0298015
2496	0 1	0.0789321 0.665566	0.00160975 0.0297854
2497	0 1	0.0746407 0.651848	0.00160947 0.0297629
2498	0 1	0.0718701 0.645938	0.00161533 0.0297661
2499	0 1	0.0799937 0.664767	0.00161321 0.0297386
2500	0 1	0.0849853 0.679792	0.00160331 0.0296993
2501	0 1	0.0728822 0.656531	0.00160312 0.0297307
2502	0 1	0.0749805 0.660760	0.00160200 0.0297198
2503	0 1	0.0831907 0.670998	0.00160845 0.0297326
2504	0 1	0.0838063 0.673644	0.00161517 0.0297239
2505	0 1	0.0697001 0.638191	0.00162622 0.0297510
2506	0 1	0.0755030 0.655145	0.00163142 0.0297830
2507	0 1	0.0815270 0.676470	0.00162268 0.0297013
2508	0 1	0.0771996 0.662043	0.00160654 0.0296796
2509	0 1	0.0726233 0.645750	0.00161060 0.0296759
2510	0 1	0.0755725 0.668872	0.00159984 0.0296418
2511	0 1	0.0798537 0.663846	0.00157587 0.0296065
2512	0 1	0.0779987 0.659164	0.00158813 0.0296740
2513	0 1	0.0760016 0.656666	0.00160508 0.0296707
2514	0 1	0.0770605 0.660463	0.00160871 0.0296924
2515	0 1	0.0760232 0.652885	0.00160402 0.0296676
2516	0 1	0.0764341 0.659703	0.00158869 0.0296332
2517	0 1	0.0773007 0.661222	0.00159121 0.0296376
2518	0 1	0.0762615 0.657318	0.00157805 0.0296151
2519	0 1	0.0861671 0.684172	0.00156910 0.0296172
2520	0 1	0.0832450 0.677365	0.00157005 0.0296253
2521	0 1	0.0848691 0.683194	0.00156919 0.0296032
2522	0 1	0.0729403 0.644527	0.00155187 0.0295684
2523	0 1	0.0759965 0.657780	0.00155485 0.0295737
2524	0 1	0.0717101 0.644125	0.00154811 0.0295657
2525	0 1	0.0828589 0.673630	0.00156753 0.0295861
2526	0 1	0.0737205 0.652205	0.00156799 0.0296002
2527	0 1	0.0741310 0.658772	0.00159372 0.0296434
2528	0 1	0.0825340 0.671758	0.00159778 0.0296671
2529	0 1	0.0855246 0.678428	0.00160438 0.0296971
2530	0 1	0.0708945 0.645316	0.00160743 0.0297239
2531	0 1	0.0713127 0.642478	0.00160964 0.0297191
2532	0 1	0.0733144 0.649033	0.00161078 0.0296945
2533	0 1	0.0762664 0.667670	0.00161822 0.0296514
2534	0 1	0.0754421 0.660754	0.00162293 0.0296487
2535	0 1	0.0798141 0.660556	0.00163677 0.0296816
2536	0 1	0.0760021 0.657200	0.00163328 0.0296620
2537	0 1	0.0830544 0.683575	0.00164515 0.0296899
2538	0 1	0.0788788 0.667246	0.00163676 0.0296202
2539	0 1	0.0788188 0.669070	0.00164054 0.0296268
2540	0 1	0.0739608 0.656531	0.00166543 0.0296448
2541	0 1	0.0729405 0.644780	0.00165957 0.0296387
2542	0 1	0.0826596 0.671435	0.00167861 0.0296826
2543	0 1	0.0817670 0.668715	0.00171306 0.0297668
2544	0 1	0.0757252 0.654153	0.00169221 0.0297686
2545	0 1	0.0771658 0.651293	0.00169152 0.0298096
2546	0 1	0.0825608 0.673770	0.00168601 0.0298000
2547	0 1	0.0795766 0.666428	0.00167798 0.0298073
2548	0 1	0.0772331 0.662731	0.00166164 0.0297753
2549	0 1	0.0763556 0.657408	0.00164959 0.0297774
2550	0 1	0.0784250 0.672775	0.00165020 0.0297814
2551	0 1	0.0815087 0.673837	0.00165222 0.0297685
2552	0 1	0.0806820 0.668819	0.00162589 0.0297084
2553	0 1	0.0741459 0.648871	0.00160728 0.0296581
2554	0 1	0.0805702 0.674337	0.00161505 0.0296713
2555	0 1	0.0797796 0.670706	0.00163165 0.0296612
2556	0 1	0.0796500 0.661828	0.00163589 0.0296845
2557	0 1	0.0805845 0.665230	0.00163451 0.0296899
2558	0 1	0.0818992 0.661821	0.00163190 0.0296562
2559	0 1	0.0757289 0.664135	0.00164821 0.0296444
2560	0 1	0.0760111 0.651544	0.00164610 0.0296246
2561	0 1	0.0828458 0.670014	0.00163444 0.0295910
2562	0 1	0.0704850 0.641808	0.00165433 0.0296079
2563	0 1	0.0728511 0.651433	0.00165427 0.0296400
2564	0 1	0.0760661 0.659282	0.00166749 0.0296372
2565	0 1	0.0740766 0.657123	0.00167378 0.0296745
2566	0 1	0.0720002 0.652479	0.00167465 0.0297061
2567	0 1	0.0767497 0.659181	0.00166261 0.0296775
2568	0 1	0.0753151 0.656125	0.00165055 0.0296213
2569	0 1	0.0741794 0.651320	0.00163647 0.0296632
2570	0 1	0.0742257 0.646336	0.00163641 0.0296766
2571	0 1	0.0806518 0.666129	0.00163199 0.0296502
2572	0 1	0.0839027 0.673371	0.00162488 0.0296354
2573	0 1	0.0801613 0.666366	0.00162748 0.0296070
2574	0 1	0.0744825 0.651728	0.00163476 0.0296051
2575	0 1	0.0704649 0.639781	0.00163439 0.0296096
2576	0 1	0.0739344 0.652181	0.00163631 0.0296168
2577	0 1	0.0793926 0.661057	0.00164786 0.0296565
2578	0 1	0.0845923 0.672739	0.00164382 0.0296426
2579	0 1	0.0763741 0.657485	0.00163589 0.0296278
2580	0 1	0.0832313 0.674723	0.00162677 0.0295932
2581	0 1	0.0779153 0.669871	0.00164105 0.0296361
2582	0 1	0.0864559 0.682729	0.00162886 0.0295525
2583	0 1	0.0706732 0.638142	0.00162377 0.0295183
2584	0 1	0.0733027 0.649367	0.00161709 0.0294887
2585	0 1	0.0744173 0.649206	0.00161186 0.0295003
2586	0 1	0.0809243 0.672303	0.00158424 0.0294330
2587	0 1	0.0782205 0.658682	0.00157657 0.0294352
2588	0 1	0.0829752 0.668705	0.00159581 0.0294446
2589	0 1	0.0741672 0.652808	0.00160251 0.0294835
2590	0 1	0.0833190 0.677178	0.00159658 0.0294796
2591	0 1	0.0801229 0.668750	0.00160920 0.0294937
2592	0 1	0.0797580 0.663773	0.00161070 0.0294828
2593	0 1	0.0829268 0.668939	0.00162130 0.0295012
2594	0 1	0.0734344 0.646864	0.00162047 0.0294956
2595	0 1	0.0762713 0.655704	0.00162645 0.0295117
2596	0 1	0.0857093 0.675842	0.00162960 0.0294836
2597	0 1	0.0760617 0.654575	0.00163867 0.0295120
2598	0 1	0.0754173 0.656221	0.00165290 0.0295031
2599	0 1	0.0764986 0.660288	0.00165249 0.0294877
2600	0 1	0.0821606 0.673092	0.00165338 0.0294544
2601	0 1	0.0825485 0.670807	0.00164842 0.0294276
2602	0 1	0.0758729 0.659318	0.00164244 0.0294371
2603	0 1	0.0725467 0.645972	0.00161755 0.0293615
2604	0 1	0.0808175 0.669313	0.00163395 0.0293479
2605	0 1	0.0776376 0.660738	0.00162976 0.0292979
2606	0 1	0.0767486 0.657184	0.00162607 0.0292630
2607	0 1	0.0867737 0.685043	0.00164714 0.0292436
2608	0 1	0.0772626 0.665095	0.00166387 0.0292740
2609	0 1	0.0696313 0.637004	0.00165407 0.0292140
2610	0 1	0.0762552 0.657704	0.00165724 0.0292061
2611	0 1	0.0740967 0.661810	0.00164998 0.0292067
2612	0 1	0.0748970 0.656835	0.00163465 0.0292132
2613	0 1	0.0713584 0.644380	0.00163746 0.0292034
2614	0 1	0.0816554 0.668693	0.00163473 0.0291747
2615	0 1	0.0812252 0.668339	0.00163916 0.0291627
2616	0 1	0.0787190 0.661892	0.00166505 0.0292344
2617	0 1	0.0728150 0.646610	0.00166047 0.0291990
2618	0 1	0.0749662 0.659776	0.00164695 0.0291958
2619	0 1	0.0767772 0.655497	0.00166812 0.0292100
2620	0 1	0.0800455 0.664647	0.00167425 0.0292790
2621	0 1	0.0797175 0.671850	0.00169238 0.0292746
2622	0 1	0.0772076 0.661754	0.00167548 0.0292685
2623	0 1	0.0812502 0.668682	0.00166215 0.0292417
2624	0 1	0.0747883 0.656497	0.00166660 0.0292715
2625	0 1	0.0743974 0.648134	0.00165590 0.0292600
2626	0 1	0.0803933 0.664637	0.00167785 0.0292846
2627	0 1	0.0771059 0.660179	0.00170693 0.0293235
2628	0 1	0.0787792 0.662554	0.00170995 0.0293553
2629	0 1	0.0793516 0.667050	0.00171943 0.0293921
2630	0 1	0.0767457 0.663025	0.00169929 0.0293547
2631	0 1	0.0784260 0.666422	0.00171270 0.0293941
2632	0 1	0.0786749 0.665653	0.00167640 0.0293125
2633	0 1	0.0782978 0.660761	0.00166906 0.0292864
2634	0 1	0.0714821 0.655670	0.00166117 0.0292976
2635	0 1	0.0753107 0.652227	0.00164395 0.0292448
2636	0 1	0.0801364 0.669482	0.00162497 0.0292242
2637	0 1	0.0776158 0.660351	0.00160163 0.0291795
2638	0 1	0.0732817 0.649375	0.00160075 0.0291911
2639	0 1	0.0774961 0.650960	0.00157872 0.0291106
2640	0 1	0.0806411 0.671000	0.00159162 0.0290962
2641	0 1	0.0780336 0.664501	0.00160900 0.0290978
2642	0 1	0.0740471 0.653727	0.00160621 0.0291046
2643	0 1	0.0694631 0.643533	0.00160085 0.0290966
2644	0 1	0.0801603 0.665724	0.00158639 0.0290439
2645	0 1	0.0898409 0.692869	0.00160789 0.0290326
2646	0 1	0.0765726 0.662278	0.00161926 0.0290505
2647	0 1	0.0799913 0.667445	0.00162250 0.0289885
2648	0 1	0.0854094 0.673355	0.00161050 0.0289396
2649	0 1	0.0777776 0.669942	0.00160185 0.0289282
2650	0 1	0.0778767 0.662677	0.00161002 0.0289423
2651	0 1	0.0795577 0.657275	0.00160192 0.0289153
2652	0 1	0.0775012 0.668437	0.00159511 0.0288694
2653	0 1	0.0748326 0.645277	0.00159110 0.0288297
2654	0 1	0.0878837 0.683768	0.00158575 0.0288087
2655	0 1	0.0785606 0.665275	0.00156050 0.0287495
2656	0 1	0.0747267 0.650098	0.00154124 0.0286810
2657	0 1	0.0767491 0.659839	0.00153361 0.0286747
2658	0 1	0.0779831 0.656306	0.00151516 0.0286379
2659	0 1	0.0764539 0.654822	0.00151385 0.0286317
2660	0 1	0.0861959 0.671320	0.00152137 0.0286483
2661	0 1	0.0751921 0.654721	0.00153150 0.0286670
2662	0 1	0.0737155 0.653319	0.00154734 0.0286877
2663	0 1	0.0694402 0.637073	0.00153508 0.0286824
2664	0 1	0.0778530 0.660887	0.00153983 0.0286733
2665	0 1	0.0826488 0.680997	0.00155011 0.0286916
2666	0 1	0.0724551 0.645477	0.00157731 0.0287348
2667	0 1	0.0778136 0.659689	0.00158255 0.0287254
2668	0 1	0.0860791 0.689130	0.00158010 0.0287416
2669	0 1	0.0752189 0.645486	0.00156294 0.0287227
2670	0 1	0.0783425 0.666404	0.00156265 0.0287408
2671	0 1	0.0793955 0.668680	0.00158308 0.0287782
2672	0 1	0.0797624 0.664293	0.00159256 0.0287598
2673	0 1	0.0846772 0.686220	0.00160121 0.0287519
2674	0 1	0.0800968 0.665733	0.00160237 0.0287256
2675	0 1	0.0792994 0.668676	0.00162223 0.0287563
2676	0 1	0.0775963 0.659606	0.00162492 0.0287706
2677	0 1	0.0790961 0.665658	0.00164707 0.0288099
2678	0 1	0.0802072 0.662140	0.00163821 0.0287664
2679	0 1	0.0781890 0.653376	0.00163875 0.0288238
2680	0 1	0.0764981 0.661989	0.00165432 0.0288573
2681	0 1	0.0736108 0.650423	0.00166731 0.0288752
2682	0 1	0.0746780 0.654747	0.00167980 0.0288875
2683	0 1	0.0750890 0.651684	0.00167965 0.0288508
2684	0 1	0.0821560 0.666941	0.00169473 0.0288789
2685	0 1	0.0779170 0.664029	0.00168006 0.0288809
2686	0 1	0.0778657 0.664174	0.00167422 0.0288937
2687	0 1	0.0822705 0.676520	0.00168599 0.0289140
2688	0 1	0.0836422 0.677755	0.00168986 0.0289179
2689	0 1	0.0761521 0.668676	0.00169068 0.0289536
2690	0 1	0.0828925 0.678814	0.00168607 0.0288948
2691	0 1	0.0721782 0.650177	0.00167912 0.0288977
2692	0 1	0.0835677 0.668066	0.00169788 0.0289292
2693	0 1	0.0733000 0.648078	0.00167491 0.0289062
2694	0 1	0.0834225 0.671899	0.00169172 0.0289118
2695	0 1	0.0734875 0.646288	0.00167675 0.0288681
2696	0 1	0.0679794 0.638938	0.00167345 0.0288519
2697	0 1	0.0766014 0.654471	0.00166962 0.0287926
2698	0 1	0.0793484 0.662655	0.00166261 0.0287986
2699	0 1	0.0792496 0.668338	0.00168018 0.0288233
2700	0 1	0.0744912 0.655608	0.00166167 0.0287653
2701	0 1	0.0742059 0.648029	0.00167054 0.0288152
2702	0 1	0.0767836 0.652408	0.00167606 0.0288116
2703	0 1	0.0769760 0.656916	0.00168714 0.0288260
2704	0 1	0.0793940 0.668901	0.00168928 0.0288452
2705	0 1	0.0766767 0.657683	0.00168863 0.0288354
2706	0 1	0.0780357 0.663214	0.00167449 0.0288112
2707	0 1	0.0725954 0.652656	0.00166390 0.0287999
2708	0 1	0.0849368 0.678000	0.00166793 0.0287955
2709	0 1	0.0700877 0.642340	0.00167200 0.0288201
2710	0 1	0.0787265 0.665906	0.00167461 0.0287990
2711	0 1	0.0817586 0.659745	0.00167109 0.0287853
2712	0 1	0.0822603 0.676426	0.00166192 0.0287542
2713	0 1	0.0799247 0.665702	0.00166519 0.0287281
2714	0 1	0.0743635 0.656511	0.00168485 0.0287802
2715	0 1	0.0737872 0.655482	0.00167812 0.0287844
2716	0 1	0.0720977 0.648396	0.00167820 0.0287881
2717	0 1	0.0714145 0.641944	0.00166927 0.0287611
2718	0 1	0.0818351 0.665883	0.00167987 0.0287934
2719	0 1	0.0794237 0.659768	0.00168363 0.0288068
2720	0 1	0.0763260 0.655101	0.00167768 0.0287803
2721	0 1	0.0773381 0.663918	0.00168772 0.0287661
2722	0 1	0.0773099 0.655675	0.00169954 0.0287850
2723	0 1	0.0844848 0.676173	0.00168583 0.0287665
2724	0 1	0.0744510 0.653227	0.00167139 0.0287450
2725	0 1	0.0772996 0.655890	0.00168064 0.0287831
2726	0 1	0.0796205 0.669234	0.00167841 0.0287726
